"","id","sample.size","sex","category","subcategory","unit","group_name","build","author","year","population","trait","pmid","ontology","filename","nsnp","delimiter","header","mr","snp_col","chr_col","pos_col","ea_col","oa_col","eaf_col","beta_col","se_col","pval_col","note"
"96","met-e-IDL_CE_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in IDL",NA,NA,"idl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"97","met-e-IDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in IDL",NA,NA,"idl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"98","met-e-IDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in IDL",NA,NA,"idl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"99","met-e-IDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in IDL",NA,NA,"idl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"100","met-e-IDL_FC_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in IDL",NA,NA,"idl_fc_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"101","met-e-IDL_FC_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in IDL",NA,NA,"idl_fc_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"102","met-e-IDL_FC_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in IDL",NA,NA,"idl_fc_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"103","met-e-IDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in IDL",NA,NA,"idl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"104","met-e-IDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in IDL",NA,NA,"idl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"105","met-e-IDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in IDL",NA,NA,"idl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"106","met-e-IDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of IDL particles",NA,NA,"idl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"107","met-e-IDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of IDL particles",NA,NA,"idl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"108","met-e-IDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of IDL particles",NA,NA,"idl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"109","met-e-IDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in IDL",NA,NA,"idl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"110","met-e-IDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in IDL",NA,NA,"idl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"111","met-e-IDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in IDL",NA,NA,"idl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"112","met-e-IDL_PL_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in IDL",NA,NA,"idl_pl_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"113","met-e-IDL_PL_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in IDL",NA,NA,"idl_pl_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"114","met-e-IDL_PL_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in IDL",NA,NA,"idl_pl_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"115","met-e-IDL_TG_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in IDL",NA,NA,"idl_tg_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"116","met-e-IDL_TG_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in IDL",NA,NA,"idl_tg_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"117","met-e-IDL_TG_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in IDL",NA,NA,"idl_tg_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"118","met-e-IDL_TG_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in IDL",NA,NA,"idl_tg_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"119","met-e-IDL_TG_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in IDL",NA,NA,"idl_tg_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"120","met-e-IDL_TG_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in IDL",NA,NA,"idl_tg_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"121","met-e-Ile_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Isoleucine",NA,NA,"ile_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"122","met-e-Ile_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Isoleucine",NA,NA,"ile_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"123","met-e-Ile_agetert3",39164,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Isoleucine",NA,NA,"ile_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"124","met-e-L_HDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large HDL",NA,NA,"l_hdl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"125","met-e-L_HDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large HDL",NA,NA,"l_hdl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"126","met-e-L_HDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large HDL",NA,NA,"l_hdl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"127","met-e-L_HDL_C_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"128","met-e-L_HDL_C_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"129","met-e-L_HDL_C_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"130","met-e-L_HDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large HDL",NA,NA,"l_hdl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"131","met-e-L_HDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large HDL",NA,NA,"l_hdl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"132","met-e-L_HDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large HDL",NA,NA,"l_hdl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"133","met-e-L_HDL_CE_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large HDL",NA,NA,"l_hdl_ce_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"134","met-e-L_HDL_CE_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large HDL",NA,NA,"l_hdl_ce_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"135","met-e-L_HDL_CE_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large HDL",NA,NA,"l_hdl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"136","met-e-L_HDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in large HDL",NA,NA,"l_hdl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"137","met-e-L_HDL_FC_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in large HDL",NA,NA,"l_hdl_fc_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"138","met-e-L_HDL_FC_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in large HDL",NA,NA,"l_hdl_fc_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"139","met-e-L_HDL_FC_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_fc_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"140","met-e-L_HDL_FC_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_fc_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"141","met-e-L_HDL_FC_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol to total lipids ratio in large HDL",NA,NA,"l_hdl_fc_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"142","met-e-L_HDL_L_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in large HDL",NA,NA,"l_hdl_l_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"143","met-e-L_HDL_L_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in large HDL",NA,NA,"l_hdl_l_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"144","met-e-L_HDL_L_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Total lipids in large HDL",NA,NA,"l_hdl_l_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"145","met-e-L_HDL_P_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of large HDL particles",NA,NA,"l_hdl_p_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"146","met-e-L_HDL_P_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of large HDL particles",NA,NA,"l_hdl_p_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"147","met-e-L_HDL_P_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Concentration of large HDL particles",NA,NA,"l_hdl_p_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"148","met-e-L_HDL_PL_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in large HDL",NA,NA,"l_hdl_pl_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"149","met-e-L_HDL_PL_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in large HDL",NA,NA,"l_hdl_pl_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"150","met-e-L_HDL_PL_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids in large HDL",NA,NA,"l_hdl_pl_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"151","met-e-L_HDL_PL_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in large HDL",NA,NA,"l_hdl_pl_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"152","met-e-L_HDL_PL_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in large HDL",NA,NA,"l_hdl_pl_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"153","met-e-L_HDL_PL_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Phospholipids to total lipids ratio in large HDL",NA,NA,"l_hdl_pl_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"154","met-e-L_HDL_TG_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in large HDL",NA,NA,"l_hdl_tg_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"155","met-e-L_HDL_TG_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in large HDL",NA,NA,"l_hdl_tg_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"156","met-e-L_HDL_TG_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides in large HDL",NA,NA,"l_hdl_tg_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"157","met-e-L_HDL_TG_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in large HDL",NA,NA,"l_hdl_tg_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"158","met-e-L_HDL_TG_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in large HDL",NA,NA,"l_hdl_tg_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"159","met-e-L_HDL_TG_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Triglycerides to total lipids ratio in large HDL",NA,NA,"l_hdl_tg_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"160","met-e-L_LDL_C_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large LDL",NA,NA,"l_ldl_c_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"161","met-e-L_LDL_C_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large LDL",NA,NA,"l_ldl_c_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"162","met-e-L_LDL_C_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol in large LDL",NA,NA,"l_ldl_c_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"163","met-e-L_LDL_C_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large LDL",NA,NA,"l_ldl_c_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"164","met-e-L_LDL_C_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large LDL",NA,NA,"l_ldl_c_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"165","met-e-L_LDL_C_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesterol to total lipids ratio in large LDL",NA,NA,"l_ldl_c_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"166","met-e-L_LDL_CE_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large LDL",NA,NA,"l_ldl_ce_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"167","met-e-L_LDL_CE_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large LDL",NA,NA,"l_ldl_ce_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"168","met-e-L_LDL_CE_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters in large LDL",NA,NA,"l_ldl_ce_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"169","met-e-L_LDL_CE_pct_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large LDL",NA,NA,"l_ldl_ce_pct_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
"170","met-e-L_LDL_CE_pct_agetert2",38784,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large LDL",NA,NA,"l_ldl_ce_pct_int_agetert2_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 2"
"171","met-e-L_LDL_CE_pct_agetert3",39167,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Cholesteryl esters to total lipids ratio in large LDL",NA,NA,"l_ldl_ce_pct_int_agetert3_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 3"
"172","met-e-L_LDL_FC_agetert1",37127,"Males and females","Continuous","NA","SD","public","HG19/GRCh37","Bell JA",2021,"European","Free cholesterol in large LDL",NA,NA,"l_ldl_fc_int_agetert1_imputed.txt.gz",12321875,"tab",TRUE,1,0,1,2,4,5,6,10,11,15,"age tertile 1"
