,id,sample.size,sex,category,subcategory,unit,group_name,build,author,year,population,trait,pmid,ontology,filename,nsnp,delimiter,header,mr,snp_col,chr_col,pos_col,ea_col,oa_col,eaf_col,beta_col,se_col,pval_col
392,med-d-Omega_6_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-6 fatty acids,NA,NA,omega_6_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
393,med-d-Omega_6_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Omega-6 fatty acids,NA,NA,omega_6_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
394,med-d-Omega_6_by_Omega_3_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to omega-3 fatty acids,NA,NA,omega_6_by_omega_3_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
395,med-d-Omega_6_by_Omega_3_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to omega-3 fatty acids,NA,NA,omega_6_by_omega_3_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
396,med-d-Omega_6_by_Omega_3_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to omega-3 fatty acids,NA,NA,omega_6_by_omega_3_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
397,med-d-Omega_6_pct_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to total fatty acids,NA,NA,omega_6_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
398,med-d-Omega_6_pct_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to total fatty acids,NA,NA,omega_6_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
399,med-d-Omega_6_pct_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of omega-6 fatty acids to total fatty acids,NA,NA,omega_6_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
400,med-d-Phe_agetert1,37112,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phenylalanine,NA,NA,phe_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
401,med-d-Phe_agetert2,38765,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phenylalanine,NA,NA,phe_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
402,med-d-Phe_agetert3,39148,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phenylalanine,NA,NA,phe_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
403,med-d-Phosphatidylc_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphatidylcholines,NA,NA,phosphatidylc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
404,med-d-Phosphatidylc_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphatidylcholines,NA,NA,phosphatidylc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
405,med-d-Phosphatidylc_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphatidylcholines,NA,NA,phosphatidylc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
406,med-d-Phosphoglyc_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphoglycerides,NA,NA,phosphoglyc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
407,med-d-Phosphoglyc_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphoglycerides,NA,NA,phosphoglyc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
408,med-d-Phosphoglyc_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phosphoglycerides,NA,NA,phosphoglyc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
409,med-d-PUFA_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Polyunsaturated fatty acids,NA,NA,pufa_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
410,med-d-PUFA_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Polyunsaturated fatty acids,NA,NA,pufa_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
411,med-d-PUFA_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Polyunsaturated fatty acids,NA,NA,pufa_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
412,med-d-PUFA_by_MUFA_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,NA,NA,pufa_by_mufa_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
413,med-d-PUFA_by_MUFA_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,NA,NA,pufa_by_mufa_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
414,med-d-PUFA_by_MUFA_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to monounsaturated fatty acids,NA,NA,pufa_by_mufa_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
415,med-d-PUFA_pct_agetert1,37095,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to total fatty acids,NA,NA,pufa_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
416,med-d-PUFA_pct_agetert2,38761,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to total fatty acids,NA,NA,pufa_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
417,med-d-PUFA_pct_agetert3,39143,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Ratio of polyunsaturated fatty acids to total fatty acids,NA,NA,pufa_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
418,med-d-Pyruvate_agetert1,37016,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Pyruvate,NA,NA,pyruvate_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
419,med-d-Pyruvate_agetert2,38682,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Pyruvate,NA,NA,pyruvate_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
420,med-d-Pyruvate_agetert3,39050,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Pyruvate,NA,NA,pyruvate_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
421,med-d-Remnant_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,"Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,remnant_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
422,med-d-Remnant_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,"Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,remnant_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
423,med-d-Remnant_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,"Remnant cholesterol (non-HDL, non-LDL -cholesterol)",NA,NA,remnant_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
424,med-d-S_HDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small HDL,NA,NA,s_hdl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
425,med-d-S_HDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small HDL,NA,NA,s_hdl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
426,med-d-S_HDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small HDL,NA,NA,s_hdl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
427,med-d-S_HDL_C_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_c_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
428,med-d-S_HDL_C_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
429,med-d-S_HDL_C_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
430,med-d-S_HDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small HDL,NA,NA,s_hdl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
431,med-d-S_HDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small HDL,NA,NA,s_hdl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
432,med-d-S_HDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small HDL,NA,NA,s_hdl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
433,med-d-S_HDL_CE_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small HDL,NA,NA,s_hdl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
434,med-d-S_HDL_CE_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small HDL,NA,NA,s_hdl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
435,med-d-S_HDL_CE_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small HDL,NA,NA,s_hdl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
436,med-d-S_HDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small HDL,NA,NA,s_hdl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
437,med-d-S_HDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small HDL,NA,NA,s_hdl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
438,med-d-S_HDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small HDL,NA,NA,s_hdl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
439,med-d-S_HDL_FC_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
440,med-d-S_HDL_FC_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
441,med-d-S_HDL_FC_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small HDL,NA,NA,s_hdl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
442,med-d-S_HDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small HDL,NA,NA,s_hdl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
443,med-d-S_HDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small HDL,NA,NA,s_hdl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
444,med-d-S_HDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small HDL,NA,NA,s_hdl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
445,med-d-S_HDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small HDL particles,NA,NA,s_hdl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
446,med-d-S_HDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small HDL particles,NA,NA,s_hdl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
447,med-d-S_HDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small HDL particles,NA,NA,s_hdl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
448,med-d-S_HDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small HDL,NA,NA,s_hdl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
449,med-d-S_HDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small HDL,NA,NA,s_hdl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
450,med-d-S_HDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small HDL,NA,NA,s_hdl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
451,med-d-S_HDL_PL_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in small HDL,NA,NA,s_hdl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
452,med-d-S_HDL_PL_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in small HDL,NA,NA,s_hdl_pl_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
453,med-d-S_HDL_PL_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in small HDL,NA,NA,s_hdl_pl_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
454,med-d-S_HDL_TG_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in small HDL,NA,NA,s_hdl_tg_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
455,med-d-S_HDL_TG_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in small HDL,NA,NA,s_hdl_tg_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
456,med-d-S_HDL_TG_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides in small HDL,NA,NA,s_hdl_tg_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
457,med-d-S_HDL_TG_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in small HDL,NA,NA,s_hdl_tg_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
458,med-d-S_HDL_TG_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in small HDL,NA,NA,s_hdl_tg_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
459,med-d-S_HDL_TG_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Triglycerides to total lipids ratio in small HDL,NA,NA,s_hdl_tg_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
460,med-d-S_LDL_C_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small LDL,NA,NA,s_ldl_c_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
461,med-d-S_LDL_C_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small LDL,NA,NA,s_ldl_c_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
462,med-d-S_LDL_C_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol in small LDL,NA,NA,s_ldl_c_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
463,med-d-S_LDL_C_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_c_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
464,med-d-S_LDL_C_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_c_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
465,med-d-S_LDL_C_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_c_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
466,med-d-S_LDL_CE_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small LDL,NA,NA,s_ldl_ce_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
467,med-d-S_LDL_CE_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small LDL,NA,NA,s_ldl_ce_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
468,med-d-S_LDL_CE_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters in small LDL,NA,NA,s_ldl_ce_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
469,med-d-S_LDL_CE_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small LDL,NA,NA,s_ldl_ce_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
470,med-d-S_LDL_CE_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small LDL,NA,NA,s_ldl_ce_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
471,med-d-S_LDL_CE_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Cholesteryl esters to total lipids ratio in small LDL,NA,NA,s_ldl_ce_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
472,med-d-S_LDL_FC_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small LDL,NA,NA,s_ldl_fc_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
473,med-d-S_LDL_FC_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small LDL,NA,NA,s_ldl_fc_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
474,med-d-S_LDL_FC_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol in small LDL,NA,NA,s_ldl_fc_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
475,med-d-S_LDL_FC_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_fc_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
476,med-d-S_LDL_FC_pct_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_fc_pct_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
477,med-d-S_LDL_FC_pct_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Free cholesterol to total lipids ratio in small LDL,NA,NA,s_ldl_fc_pct_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
478,med-d-S_LDL_L_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small LDL,NA,NA,s_ldl_l_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
479,med-d-S_LDL_L_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small LDL,NA,NA,s_ldl_l_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
480,med-d-S_LDL_L_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Total lipids in small LDL,NA,NA,s_ldl_l_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
481,med-d-S_LDL_P_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small LDL particles,NA,NA,s_ldl_p_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
482,med-d-S_LDL_P_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small LDL particles,NA,NA,s_ldl_p_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
483,med-d-S_LDL_P_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Concentration of small LDL particles,NA,NA,s_ldl_p_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
484,med-d-S_LDL_PL_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small LDL,NA,NA,s_ldl_pl_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
485,med-d-S_LDL_PL_agetert2,38784,Males and females,Continuous,agetert2,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small LDL,NA,NA,s_ldl_pl_int_agetert2_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
486,med-d-S_LDL_PL_agetert3,39167,Males and females,Continuous,agetert3,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids in small LDL,NA,NA,s_ldl_pl_int_agetert3_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
487,med-d-S_LDL_PL_pct_agetert1,37127,Males and females,Continuous,agetert1,INT,public,HG19/GRCh37,Bell JA,2021,European,Phospholipids to total lipids ratio in small LDL,NA,NA,s_ldl_pl_pct_int_agetert1_imputed.txt.gz,12321875,tab,TRUE,1,0,1,2,4,5,6,10,11,15
